,ABT,ACT,ADA,ADX,AE,AGI,AION,AMB,ANT,ARDR,ARK,AST,AUTO,BAT,BAY,BCD,BCH,BCN,BCO,BIS,BIX,BLOCK,BLZ,BNB,BNT,BOS,BTC,BTCD,BTCP,BTG,BTM,BTS,BTX,C20,CENNZ,CLOAK,CMT,CND,CNX,CS,CVC,DASH,DATA,DBC,DCN,DCR,DDD,DENT,DEW,DGB,DGD,DOGE,DRGN,DROP,DTA,DTR,EDG,EDO,ELA,ELF,EMC,ENG,ENJ,EOS,ETC,ETH,ETHOS,ETN,EVN,FCT,FSN,FUN,GAME,GAS,GBYTE,GNO,GNT,GNX,GRS,GTO,GVT,GXS,HPB,HSR,ICN,ICX,IGNIS,ION,IOST,ITC,KCS,KIN,KMD,KNC,LEND,LINK,LOOM,LRC,LSK,LTC,MAID,MAN,MANA,MCO,MED,MIOTA,MITH,MKR,MNX,MONA,MTL,NANO,NAS,NAV,NCASH,NEBL,NEO,NULS,NXS,NXT,OMG,ONT,OST,PART,PAY,PAYX,PIVX,PLR,POA,POE,POLY,POWR,PPC,PPP,PPT,PRL,PURA,QASH,QRL,QSP,QTUM,R,RCN,RDD,RDN,REP,REQ,RHOC,RLC,RUFF,SALT,SAN,SC,SKY,SLS,SMART,SMT,SNGLS,SNM,SNT,SPANK,SPHTX,SRN,STEEM,STORJ,STORM,STRAT,SUB,SYS,TEL,THETA,TKY,TNB,TRX,UBQ,USDT,UTNP,VEE,VEN,VERI,VTC,WAN,WAVES,WAX,WTC,XAS,XDN,XEM,XIN,XLM,XMR,XP,XRP,XVG,XZC,ZEC,ZEN,ZIL,ZRX
2016-03-01,,,,,,,,,,,,,,,4.35108680408158e-05,,,0.0007630597919478041,,,,3.4868329145267125e-05,,,,,0.8143117439260426,0.0001948683658198449,,,,0.0018120657194591026,,,,0.00010040757173547896,,,,,,0.004959902773023318,,,,0.0003276365011910124,,,,0.00021552221417667965,,0.0028439619805002156,,,,,,,,,0.0010332047832666547,,,,,0.10349999884396749,,,,0.0017982613878353788,,,0.00016178548250617085,,,,,,1.2854593608011594e-05,,,,,,,,,,,,,,,,,,,,,0.018522074316970196,0.004859176096505653,,,,,,,,,0.0002488850364944441,,,,2.9246820070925203e-05,,,,,1.2087714831668538e-05,0.0010634446163277776,,,,,,,1.4953237251979202e-05,,,,,,0.0013637523932754328,,,,1.5884612296322167e-06,,,,,,,0.00010856137308535422,,0.0,,,,,,,0.00021212313828756365,,1.0994925416618404e-05,,,,,,,,,,,,,,0.00047822570765743925,,,,,,1.8675013470122336e-05,0.0001864021371319183,,,,,0.0001943393067845915,,,,,,7.591419300144105e-05,0.0014309505954958482,,0.001471053784017606,0.0022193898116493528,,0.03518730551506554,0.00017720267371309437,,,,,
2016-04-01,,,,,,,,,,,,,,,4.35108680408158e-05,,,0.0007630597919478041,,,,3.4868329145267125e-05,,,,,0.8143117439260426,0.0001948683658198449,,,,0.0018120657194591026,,,,0.00010040757173547896,,,,,,0.004959902773023318,,,,0.0003276365011910124,,,,0.00021552221417667965,0.0,0.0028439619805002156,,,,,,,,,0.0010332047832666547,,,,,0.10349999884396749,,,,0.0017982613878353788,,,0.00016178548250617085,,,,,,1.2854593608011594e-05,,,,,,,,,,,,,,,,,,,,0.0,0.018522074316970196,0.004859176096505653,,,,,,,,,0.0002488850364944441,,,,2.9246820070925203e-05,,,,,1.2087714831668538e-05,0.0010634446163277776,,,,,,,1.4953237251979202e-05,,,,,,0.0013637523932754328,,,,1.5884612296322167e-06,,,,,,,0.00010856137308535422,,0.0,,,,,,,0.00021212313828756365,,1.0994925416618404e-05,,,,,,,,,0.0,,,,,0.00047822570765743925,,,,,,1.8675013470122336e-05,0.0001864021371319183,,,,,0.0001943393067845915,,,,,,7.591419300144105e-05,0.0014309505954958482,,0.001471053784017606,0.0022193898116493528,,0.03518730551506554,0.00017720267371309437,,,,,
2016-05-01,,,,,,,,,,,,,,,5.7736210845189585e-05,,,0.0007904456481455157,,,,3.20459687549971e-05,,,,,0.8484125224032213,0.000158672776150881,,,,0.0012552939425720742,,,,6.452579018438988e-05,,,,,,0.004915591414864747,,,,0.0002734729173204731,,,,0.00025024770380650005,0.0,0.002831856268345457,,,,,,,,,0.0009787056954751036,,,,,0.07594619733975122,,,,0.0013538783622248126,,,0.00029830118779765915,,,,,,1.6725785096057728e-05,,,,,,,,,,,,,,,,,,,,0.0,0.019690007044055675,0.0038366576288118817,,,,,,,,,0.0002337405173872441,,,,3.6379239574484246e-05,,,,,3.092585957883846e-05,0.0008440596613198022,,,,,,,7.130617165576846e-06,,,,,,0.0012204853882441836,,,,8.188491417902851e-07,,,,,,,0.00012056732374663581,,0.0,,,,,,,0.00014364322122454204,,9.385050404527692e-06,,,,,,,,,0.0007391669377753139,,,,,0.0004288571570930191,,,,,,2.1829765567307225e-05,0.0001733965318353552,,,,,0.0001397860893808647,,,,,,8.052852730739778e-05,0.0016503125023074926,,0.0012532035180671391,0.0014270193293317698,,0.030198152945463345,7.772688065946935e-05,,,,,
2016-06-01,,,,,,,,,,,,,,,4.622649979920698e-05,,,0.0009160228840688616,,,,4.302240957088723e-05,,,,,0.7939124122604039,0.0001397930121233564,,,,0.0010364184743428427,,,,4.057145168629456e-05,,,,,,0.006049482468558733,,,,0.0002869734739963821,,,,0.00023563725377113954,0.002149345262882826,0.0026948817986609834,,,,,,,,,0.0007767612763722914,,,,,0.13302166663269044,,,,0.0011457926439835415,,,0.00019974076871455561,,,,,,1.2441245081008222e-05,,,,,,,,,0.0,,,,,,,,,,,0.0,0.02089266395592442,0.0031425726241533524,,,,,,,,,0.0001736636628367767,,,,3.490642523698397e-05,,,,,5.7455957143674504e-05,0.0006984568616234798,,,,,,,1.3715919542290888e-05,,,,,,0.0009523950805118699,,,,5.079669389673682e-07,,,,,,,0.00013849930920661676,,0.0,,,,,,,0.000514212681389619,,1.3258888529821162e-05,,,,,,,,,0.0017564308631297207,,,,,0.00036276125948384106,,,,,,1.4638915659121726e-05,0.0002264374596663605,,,,,9.10634582413849e-05,,0.0,,,,6.0278550045515335e-05,0.0017700060417179305,,0.001034915922524746,0.0012908370457043541,,0.024011358189022614,4.177314505926967e-05,,,,,
2016-07-01,,,,,,,,,,0.0,,,,,3.208921430926092e-05,,,0.0004155399064782573,,,,2.3633558650243533e-05,,,,,0.8649492337175642,0.00017083265539605123,,,,0.0007723062788958778,,,,3.772022758522109e-05,,,,,,0.003768505677215736,,,,0.00027586194727843876,,,,0.00017985934928688578,0.001711554757952194,0.0025532710336356635,,,,,,,,,0.00043816766653807234,,,,0.0,0.07175011969458207,,,,0.0007489577699359064,,,0.00026089738018411255,,,,,,8.807074912340063e-06,,,,,,,,,8.069860005246382e-05,,,,,,,,,,,0.0026246815058274964,0.018810101907504515,0.0022905443378562645,,,,,,,,,0.00014513124070791451,,,,1.935261350449587e-05,,,,,3.648354380102515e-05,0.0007285702534515269,,,,,,,8.026022872741889e-06,,,,,,0.0007896750274417272,,,,2.748667649293252e-07,,,,,,,7.841502487982449e-05,,0.0,,,,,,,0.0010377556433662477,,0.00012003574618734405,,,,,,,,,0.0014503663338735293,,,,,0.0002215616784358058,,,,,,1.5008332007502009e-05,0.00042981911214347697,,,,,6.318375180470903e-05,,0.0,,,,5.851571105727424e-05,0.003220722069231256,,0.0007269019869591813,0.0016406209333296024,,0.017286635169148207,1.9560677390402697e-05,,,,,
2016-08-01,,,,,,,,,,0.0,,,,,5.0008054696798577e-05,,,0.0007700771269404125,,,,6.11309575903992e-05,,,,,0.8186963197069917,0.00016231642013765331,,,,0.0010681138537766042,,,,2.4567560397791018e-05,,,,,,0.004794065401714853,,,,0.0002943505175994624,,,,0.00020685150967495014,0.0014946059865439502,0.0020323043890248483,,,,,,,,,0.0021602818512844743,,,,0.006019469026669935,0.08231932281435383,,,,0.0010445227425021554,,,0.0006661106443694679,,,,,,1.7350767917869255e-05,,,,,,,,,9.350744265229599e-05,,,,,,,,,,,0.0022574166431154298,0.014959950839144018,0.002836795814717618,,,,,,,,,0.00013835959170239642,,,,4.7817204855356426e-05,,,,,0.00012675709705564162,0.002102677474453319,,,,,,,1.2989473055115878e-05,,,,,,0.0007619834765554028,,,,1.7242073010633353e-07,,,,,,,0.00010226346489078649,,0.0,,,,,,,0.0008700144423362733,,1.9115549418962165e-05,,,,,,,,,0.025961052652578483,,,0.0,,0.00029165629654140574,,,,,,1.1917199757235661e-05,0.0005455613214382736,,,,,7.200091919445374e-05,,0.0015865532452570045,,,,5.9245944610688666e-05,0.004845328588289936,,0.0010088535473117466,0.001823045110574449,,0.017557641401965883,2.5553505610501926e-05,,,,,
2016-09-01,,,,,,,,,,0.0,,,,,4.509686941193944e-05,,,0.0008322248642815511,,,,7.735610910138984e-05,,,,,0.8133961874301816,0.00027371829773337224,,,,0.0013211904383732748,,,,2.604484793635505e-05,,,,,,0.007919724334922298,,,,0.0003363608944727865,,,,0.00020805886861936896,0.0017693739560624361,0.002191544810076214,,,,,,,,,0.0014624209879609362,,,,0.012696514116690566,0.08229161857236164,,,,0.0018438575314538128,,,0.0005895829462286243,,,,,,1.76704855478894e-05,,,,,,,,,9.96978218234267e-05,,,,,,,,,,,0.0027824089374627456,0.015100961349825772,0.004261081208848344,,,,,,,,,0.00013054961902346596,,,,8.788451809916783e-05,,,0.0,,0.00010114080846918557,0.002377081769479425,,,,,,,1.4917758633525995e-05,,,,,,0.0007353528913060689,,,,3.950529615962384e-07,,,,,,,9.09072744998148e-05,,0.0,,,,,,,0.0007889175812489106,,9.021761176470945e-05,,,,,,,,,0.015105912774590632,,,0.00017904351949729608,,0.0005411297181725055,,,,,,1.8382429694436606e-05,0.0006146477657347347,,,,,6.64368028020861e-05,,0.0015423511305936578,,,,7.1150382341633e-05,0.005038092381903756,,0.0009548026894335943,0.002841870243790738,0.0,0.01904052709666597,2.5592499916765443e-05,,,,,
2016-10-01,,,,,,,,,,0.0,,,,,5.741407017674331e-05,,,0.0010337242899410774,,,,0.00012102277367635061,,,,,0.8134129715821228,0.0002759373344356828,,,,0.001121955010038614,,,,1.4331149015119013e-05,,,,,,0.006620950182569704,,,,0.00028810581424803015,,,,0.00021390950834997317,0.0023337369920142744,0.0021137482845534103,,,,,,,,,0.0012878223788146247,,,,0.009351011302357848,0.08786694270463778,,,,0.0024357794911863064,,,0.0005500457003163062,,,,,,8.417119962989902e-06,,,,,,0.0,,,0.00010105366316408297,,,,,,,,,,,0.002148546574654724,0.016172467518620927,0.0036165185755462365,,,,,,,,,0.00012875283324231362,,,,0.0003079178199739881,,,0.0,,0.0001378607101855377,0.0014511693499493043,,,,,,,1.4000136791557505e-05,,,,,,0.000625678632869922,,,,3.99483026151006e-07,,,,,,,0.0001152670255960971,,0.0,,,,,,,0.0007752776750036865,,3.639437391431409e-05,,,0.0,,,,,,0.006457998073732166,,,0.0003053344123916236,,0.00046315163110122225,,,,,,1.8341521728750615e-05,0.0005839811742917375,,,,,9.508872207959898e-05,,0.0015514055641450489,,,,9.865676500717694e-05,0.0038975261099037308,,0.0010693627125895016,0.010266335712434654,1.2627192183069653e-07,0.020421101822613044,3.2459445103413005e-05,0.0,0.0,,,
2016-11-01,,,,,,,,,,0.0009658393426164468,,,,,4.551539069812795e-05,,,0.0008455121039852423,,,,8.543572626540152e-05,,,,,0.8249311604398252,0.0002934032859183651,,,,0.0008972204447336784,,,,2.2451422869246315e-05,,,,,,0.0053598983568429156,,,,0.00020996264308199315,,,,0.00019567885390494992,0.0017736945422424702,0.0018518911008030905,,,,,,,,,0.0009337746578964342,,,,0.0070195667530054,0.0808430174321322,,,,0.0018546241996971816,,,0.0007292711238735029,,,,0.0,,6.855273641098069e-06,,,,,,0.0,,,0.00011305656546366741,,,,,,,,,,,0.0013497806644935627,0.014856400962635205,0.0031374793849311155,,,,,,,,,9.784494040845728e-05,,,,0.0002515971121141688,,,0.0,,0.00011201215937330296,0.0005873271996087747,,,,,,,1.3522538433199158e-05,,,,,,0.0005372083094563834,,,,5.088132235108866e-07,,,,,,,0.00010395936309284584,,0.004574916123177815,,,,,,,0.0006779944079648252,,4.2524655882349024e-05,,,0.0006602536818868699,,,,,,0.0029379237838340288,,,0.0003034645554495231,,0.0003270133135865641,,,,,,1.7491202812927184e-05,0.0005475326496015548,,,,,9.029308098582201e-05,,0.002470768658452385,,,,0.00014292138124673596,0.0026596202785780895,,0.0013161092011729893,0.006762655456960847,6.5373835218891e-08,0.026364165052582277,2.6486563775389695e-05,5.232947094667243e-05,0.0,,,
2016-12-01,,,,,,,,,,0.0006769385589472704,,,,,4.379725875013077e-05,,,0.0005912689468972508,,,,5.7085927466689095e-05,,,,,0.8599082164286971,0.00030517557440970093,,,,0.0007709250738419086,,,,3.241967685602124e-05,,,,,,0.004305693311644984,,,,0.0001638374732885346,,,,0.0001507274176865359,0.0012985246931824916,0.0017109960321383998,,,,,,,,,0.0005405362070617747,,,,0.005432800867187752,0.06066825971536935,,,,0.0014226644829684052,,,0.0007457281291213145,,,,0.0,,7.963498789144099e-06,,,,,,0.0011142077194912384,,,5.428331864156795e-05,,,,,,,,,,,0.0012080494328074063,0.014025613196630305,0.0023404345281137057,,,,,,,,,7.533283744075147e-05,,,,0.0001245896302225825,,,0.0006284535512283514,,9.803654889144307e-05,0.00047528582267622704,,,,,,,2.4778563713156384e-05,,,,,,0.000423678393102784,,,,2.1786389775916182e-07,,,,,,,7.857212960480217e-05,,0.0036543434702169097,,,,,,,0.00042181655351768296,,2.9051018814758626e-05,,,0.0004595120060570921,,,,,,0.0018498511904571694,,,0.0005477432094825864,,0.0003637459753173968,,,,,,2.0642457306001935e-05,0.0005109650786179527,,,,,6.115962953875666e-05,,0.0020380711914665776,,,,8.37974819974131e-05,0.0026269358441345088,,0.000886126857565908,0.0064720719322372,8.210323002597293e-08,0.02016475910372906,2.074403892094902e-05,1.686203355784093e-05,0.0002666260130673359,,,
