,ABT,ACT,ADA,ADX,AE,AGI,AION,AMB,ANT,ARDR,ARK,AST,AUTO,BAT,BAY,BCD,BCH,BCN,BCO,BIS,BIX,BLOCK,BLZ,BNB,BNT,BOS,BTC,BTCD,BTCP,BTG,BTM,BTS,BTX,C20,CENNZ,CLOAK,CMT,CND,CNX,CS,CVC,DASH,DATA,DBC,DCN,DCR,DDD,DENT,DEW,DGB,DGD,DOGE,DRGN,DROP,DTA,DTR,EDG,EDO,ELA,ELF,EMC,ENG,ENJ,EOS,ETC,ETH,ETHOS,ETN,EVN,FCT,FSN,FUN,GAME,GAS,GBYTE,GNO,GNT,GNX,GRS,GTO,GVT,GXS,HPB,HSR,ICN,ICX,IGNIS,ION,IOST,ITC,KCS,KIN,KMD,KNC,LEND,LINK,LOOM,LRC,LSK,LTC,MAID,MAN,MANA,MCO,MED,MIOTA,MITH,MKR,MNX,MONA,MTL,NANO,NAS,NAV,NCASH,NEBL,NEO,NULS,NXS,NXT,OMG,ONT,OST,PART,PAY,PAYX,PIVX,PLR,POA,POE,POLY,POWR,PPC,PPP,PPT,PRL,PURA,QASH,QRL,QSP,QTUM,R,RCN,RDD,RDN,REP,REQ,RHOC,RLC,RUFF,SALT,SAN,SC,SKY,SLS,SMART,SMT,SNGLS,SNM,SNT,SPANK,SPHTX,SRN,STEEM,STORJ,STORM,STRAT,SUB,SYS,TEL,THETA,TKY,TNB,TRX,UBQ,USDT,UTNP,VEE,VEN,VERI,VTC,WAN,WAVES,WAX,WTC,XAS,XDN,XEM,XIN,XLM,XMR,XP,XRP,XVG,XZC,ZEC,ZEN,ZIL,ZRX
2015-04-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9079422581536206,0.0,,,,0.004071656849274975,,,,0.0,,,,,,0.005598441889213311,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.016552604224807893,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.06583503888308316,0.0,,,,,
2015-05-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9070547531465634,0.0,,,,0.0,,,,0.0,,,,,,0.004317187090849086,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.01518433071557577,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0035941457793287617,0.0,,0.06984958326768301,0.0,,,,,
2015-06-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9003781958542352,0.0,,,,0.004687212089926344,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.01780317311428036,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.00451865086011461,0.0,,0.07261276808144351,0.0,,,,,
2015-07-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8700652743756493,0.0,,,,0.0040664706133905545,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.004580951971481176,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.03803662553067345,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0832506775088055,0.0,,,,,
2015-08-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8916066814794799,0.0,,,,0.0,,,,0.0,,,,,,0.004486574897987748,,,,,,,,0.0,,0.004009575371995458,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.04152206945557101,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.05837509879496591,0.0,,,,,
2015-09-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8726280704593629,0.0,,,,0.0,,,,0.0,,,,,,0.003853242342049455,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.02566725233840331,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.031185477867300495,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.06666595699288384,0.0,,,,,
2015-10-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9017651268508899,0.0,,,,0.004105442770244969,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.01407082241641023,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.03337374714008971,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.04668486082236511,0.0,,,,,
2015-11-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9206107821642924,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0027539324577099504,,,,,,,,,0.0,,,,,0.013534207259600525,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.032399821573590254,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.03070125654480685,0.0,,,,,
2015-12-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9371227643017237,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0021897987411493808,,,,,,,,,0.0,,,,,0.010993062591096175,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.026216738175722423,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.02347763619030834,0.0,,,,,
2016-01-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9355052098518423,0.0,,,,0.0,,,,0.0,,,,,,0.0029320983305568893,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.010241722240707764,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.022048253405343853,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0292727161715492,0.0,,,,,
