,ABT,ACT,ADA,ADX,AE,AGI,AION,AMB,ANT,ARDR,ARK,AST,AUTO,BAT,BAY,BCD,BCH,BCN,BCO,BIS,BIX,BLOCK,BLZ,BNB,BNT,BOS,BTC,BTCD,BTCP,BTG,BTM,BTS,BTX,C20,CENNZ,CLOAK,CMT,CND,CNX,CS,CVC,DASH,DATA,DBC,DCN,DCR,DDD,DENT,DEW,DGB,DGD,DOGE,DRGN,DROP,DTA,DTR,EDG,EDO,ELA,ELF,EMC,ENG,ENJ,EOS,ETC,ETH,ETHOS,ETN,EVN,FCT,FSN,FUN,GAME,GAS,GBYTE,GNO,GNT,GNX,GRS,GTO,GVT,GXS,HPB,HSR,ICN,ICX,IGNIS,ION,IOST,ITC,KCS,KIN,KMD,KNC,LEND,LINK,LOOM,LRC,LSK,LTC,MAID,MAN,MANA,MCO,MED,MIOTA,MITH,MKR,MNX,MONA,MTL,NANO,NAS,NAV,NCASH,NEBL,NEO,NULS,NXS,NXT,OMG,ONT,OST,PART,PAY,PAYX,PIVX,PLR,POA,POE,POLY,POWR,PPC,PPP,PPT,PRL,PURA,QASH,QRL,QSP,QTUM,R,RCN,RDD,RDN,REP,REQ,RHOC,RLC,RUFF,SALT,SAN,SC,SKY,SLS,SMART,SMT,SNGLS,SNM,SNT,SPANK,SPHTX,SRN,STEEM,STORJ,STORM,STRAT,SUB,SYS,TEL,THETA,TKY,TNB,TRX,UBQ,USDT,UTNP,VEE,VEN,VERI,VTC,WAN,WAVES,WAX,WTC,XAS,XDN,XEM,XIN,XLM,XMR,XP,XRP,XVG,XZC,ZEC,ZEN,ZIL,ZRX
2015-04-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.896164633898916,0.0,,,,0.0040188402257130594,,,,0.0,,,,,,0.005525820151001631,,,,,,,,0.0,,0.0032516985635786607,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.016337887538536378,0.0020878820110392412,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0025206880500563853,,,,,,,,,,,,,0.0018762649472156385,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.003235243156131846,0.0,,0.06498104145781117,0.0,,,,,
2015-05-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8963041935695926,0.0,,,,0.002366396099028622,,,,0.0,,,,,,0.004266019091492819,,,,,,,,0.0,,0.0027649231307135843,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.015004363573098485,0.0028045531840579247,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0025298619922968493,,,,,,,,,,,,,0.001386427262950285,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0035515473824900335,0.0,,0.06902171471427886,0.0,,,,,
2015-06-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8868587685434987,0.0,,,,0.004616832305707287,,,,0.0,,,,,,0.004049810609336439,,,,,,,,0.0,,0.004148751629486556,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.017535853552426,0.00204841767794835,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0029969405638134395,,,,,,,,,,,,,0.0017713557366607477,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.004450802069320695,0.0,,0.07152246731180184,0.0,,,,,
2015-07-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8571921031406324,0.0,,,,0.004006304584392437,,,,0.0,,,,,,0.0035831072345903782,,,,,,,,0.0,,0.004513173862315076,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.037473849371137666,0.0018576508065504863,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0029220444930383627,,,,,,,,,,,,,0.002621152608200834,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0038116833161879696,0.0,,0.08201893058295438,0.0,,,,,
2015-08-01,,,,,,,,,,,,,,,0.0,,,0.0030180346992551314,,,,0.0,,,,,0.8790741592775646,0.0,,,,0.0026087871933275514,,,,0.0,,,,,,0.0044235111046273335,,,,,,,,0.0,,0.003953216336768845,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.040938430651454014,0.0032205423181393836,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0024743378664559084,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.002734408607321931,0.0,,0.05755457194508525,0.0,,,,,
2015-09-01,,,,,,,,,,,,,,,0.0,,,0.00260183524576425,,,,0.0,,,,,0.8606028963811791,0.0,,,,0.002175147921096086,,,,0.0,,,,,,0.0038001430761684233,,,,,,,,0.0,,0.0033212203724652042,,,,,,,,,0.0,,,,,0.02531354703378769,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.030755729143003528,0.0026053774975120813,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0030768306703557423,0.0,,0.06574727265866785,0.0,,,,,
2015-10-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8893796303802157,0.0,,,,0.004049055640794762,,,,0.0,,,,,,0.003511005107213985,,,,,,,,0.0,,0.003188262112084096,,,,,,,,,0.0,,,,,0.013877563533150322,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.03291536788466182,0.0023302706891166003,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0022403772876400277,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0024648102905322376,0.0,,0.046043657074590405,0.0,,,,,
2015-11-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.911434636478028,0.0,,,,0.0020759402222592306,,,,0.0,,,,,,0.0026847060577656063,,,,,,,,0.0,,0.002726482762429748,,,,,,,,,0.0,,,,,0.01339930567038578,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.03207687784022522,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.001413166010854261,,,,,,,,,,,,,0.0017487748139952885,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.002044866963708103,0.0,,0.030395243180348717,0.0,,,,,
2015-12-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9299845975610279,0.0,,,,0.0013478095156400078,,,,0.0,,,,,,0.0021599740404969338,,,,,,,,0.0,,0.0021731188042848257,,,,,,,,,0.0,,,,,0.01090932722924674,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.02601704240946397,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0010003777011466524,,,,,,,,,,,,,0.0017326286758908242,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0013763195989097716,0.0,,0.023298804463892337,0.0,,,,,
2016-01-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.9289340411098225,0.0,,,,0.001246774808619452,,,,0.0,,,,,,0.002911502707255833,,,,,,,,0.0,,0.002205912160283608,,,,,,,,,0.0,,,,,0.01016978241146486,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.021893382227644826,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0009648298893384739,,,,,,,,,,,,,0.0013908489622813775,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0012158267471064667,0.0,,0.02906709897618268,0.0,,,,,
