,ABT,ACT,ADA,ADX,AE,AGI,AION,AMB,ANT,ARDR,ARK,AST,AUTO,BAT,BAY,BCD,BCH,BCN,BCO,BIS,BIX,BLOCK,BLZ,BNB,BNT,BOS,BTC,BTCD,BTCP,BTG,BTM,BTS,BTX,C20,CENNZ,CLOAK,CMT,CND,CNX,CS,CVC,DASH,DATA,DBC,DCN,DCR,DDD,DENT,DEW,DGB,DGD,DOGE,DRGN,DROP,DTA,DTR,EDG,EDO,ELA,ELF,EMC,ENG,ENJ,EOS,ETC,ETH,ETHOS,ETN,EVN,FCT,FSN,FUN,GAME,GAS,GBYTE,GNO,GNT,GNX,GRS,GTO,GVT,GXS,HPB,HSR,ICN,ICX,IGNIS,ION,IOST,ITC,KCS,KIN,KMD,KNC,LEND,LINK,LOOM,LRC,LSK,LTC,MAID,MAN,MANA,MCO,MED,MIOTA,MITH,MKR,MNX,MONA,MTL,NANO,NAS,NAV,NCASH,NEBL,NEO,NULS,NXS,NXT,OMG,ONT,OST,PART,PAY,PAYX,PIVX,PLR,POA,POE,POLY,POWR,PPC,PPP,PPT,PRL,PURA,QASH,QRL,QSP,QTUM,R,RCN,RDD,RDN,REP,REQ,RHOC,RLC,RUFF,SALT,SAN,SC,SKY,SLS,SMART,SMT,SNGLS,SNM,SNT,SPANK,SPHTX,SRN,STEEM,STORJ,STORM,STRAT,SUB,SYS,TEL,THETA,TKY,TNB,TRX,UBQ,USDT,UTNP,VEE,VEN,VERI,VTC,WAN,WAVES,WAX,WTC,XAS,XDN,XEM,XIN,XLM,XMR,XP,XRP,XVG,XZC,ZEC,ZEN,ZIL,ZRX
2016-03-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8784293985229997,0.0,,,,0.0014068533462251265,,,,0.0,,,,,,0.0033798819944022133,,,,0.0,,,,0.0,,0.0038641328399234964,,,,,,,,,0.0,,,,,0.05011493655973437,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.020524536614940556,0.0032331643901392843,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.001460441197187476,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0011081971974077488,,0.036478457337039846,0.0,,,,,
2016-04-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8214335622525823,0.0,,,,0.001881094757937447,,,,0.0,,,,,,0.0048359522647289785,,,,0.0,,,,0.0,0.0,0.0030778318674625814,,,,,,,,,0.0,,,,,0.10600570169884861,,,,0.001937866011889131,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0188478877884291,0.005052428441282466,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0018881774770646432,,0.03503949743977455,0.0,,,,,
2016-05-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.847140240577271,0.0,,,,0.0,,,,0.0,,,,,,0.0051095882953155584,,,,0.0,,,,0.0,0.0,0.002935633464829875,,,,,,,,,0.0,,,,,0.08605787354746354,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.01970996631776138,0.003997638175374326,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0016816777283730948,,0.001325809137823367,0.001555348412639856,,0.030486224343147877,0.0,,,,,
2016-06-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.8313084522699548,0.0,,,,0.0,,,,0.0,,,,,,0.0054789716317360255,,,,0.0,,,,0.0,0.0,0.0027203001572219505,,,,,,,,,0.0,,,,,0.10702138033664638,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0015920411563801337,0.021334288201947084,0.003084528075332865,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0016686545343052859,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0016286573272480992,,0.0,0.0,,0.02416272630922735,0.0,,,,,
2016-07-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.849951378549911,0.0,,,,0.0,,,,0.0,,,,,,0.004199771926432985,,,,0.0,,,,0.0,0.0,0.0025316338270777753,,,,,,,,,0.0,,,,0.0,0.09514570838924498,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0028923464674524375,0.01803776784819437,0.002695548875306182,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.00109024455886596,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.004279620951640742,,0.0,0.0,,0.019175978605873507,0.0,,,,,
2016-08-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.8404962930052526,0.0,,,,0.0,,,,0.0,,,,,,0.004582852691466859,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.009649337457107849,0.08319061173712454,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0024615174146756587,0.015846112986751558,0.002735171915789591,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.01758859446608121,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.005236553457705241,,0.0,0.0,,0.018212954868044674,0.0,,,,,
2016-09-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.8332188606374683,0.0,,,,0.0,,,,0.0,,,,,,0.007102317979296734,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.011984784662872925,0.08429995928150207,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.01601436916140991,0.00405606409184527,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.014226332168518218,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0049093938884600275,,0.0,0.004806872695328161,0.0,0.019381045433298365,0.0,,,,,
2016-10-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.8280342463078735,0.0,,,,0.0,,,,0.0,,,,,,0.006830689879385324,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.009611623787010574,0.09152332492790903,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.015823155236286118,0.0035581703655813276,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,0.008089344574714843,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0040938506885515105,,0.0,0.010399059077326018,0.0,0.02203653515536159,0.0,0.0,0.0,,,
2016-11-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.8490537798766331,0.0,,,,0.0,,,,0.0,,,,,,0.005789242600616071,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.007369914595993605,0.08232803824507327,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.015340392319800682,0.0,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.003938745250349641,,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0022145903546550807,,,,0.0,0.0029677001161650856,,0.0,0.007170058604595669,0.0,0.023827538036117667,0.0,0.0,0.0,,,
2016-12-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.8744076567853274,0.0,,,,0.0,,,,0.0,,,,,,0.004813334518770421,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.005655356142315701,0.06435765941393688,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.014367977671008513,0.0,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0035985544837666525,,,,,,,0.0,,0.0,,,0.0,,,,,,0.0024270815309123616,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.002663713948862938,,0.0,0.007230798700192205,0.0,0.020477866804907027,0.0,0.0,0.0,,,
